isin,symbol,action_type,raw_subject,ratio_factor,ex_date,source
,539682,split,Yahoo Finance (Ratio: 5.0),5.0,2026-06-12,yfinance
,539760,split,Yahoo Finance (Ratio: 1.74),1.74,2022-07-22,yfinance
,539760,split,Yahoo Finance (Ratio: 1.74),1.74,2022-07-06,yfinance
,539788,split,Yahoo Finance (Ratio: 2.0),2.0,2020-10-07,yfinance
,539798,split,Yahoo Finance (Ratio: 1.3333333333333333),1.3333333333333333,2018-06-20,yfinance
,539884,split,Yahoo Finance (Ratio: 5.0),5.0,2022-06-13,yfinance
,539884,split,Yahoo Finance (Ratio: 2.1),2.1,2018-09-19,yfinance
,539939,split,Yahoo Finance (Ratio: 2.5),2.5,2018-03-14,yfinance
,539963,split,Yahoo Finance (Ratio: 10.0),10.0,2021-10-14,yfinance
,539963,split,Yahoo Finance (Ratio: 3.0),3.0,2018-10-04,yfinance
,539982,split,Yahoo Finance (Ratio: 1.15),1.15,2017-01-04,yfinance
,540027,split,Yahoo Finance (Ratio: 1.2),1.2,2018-06-28,yfinance
,540078,split,Yahoo Finance (Ratio: 3.0),3.0,2020-01-28,yfinance
,540079,split,Yahoo Finance (Ratio: 2.0),2.0,2025-08-12,yfinance
,540079,split,Yahoo Finance (Ratio: 2.0),2.0,2024-08-14,yfinance
,540079,split,Yahoo Finance (Ratio: 5.0),5.0,2024-04-12,yfinance
,540079,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2023-05-03,yfinance
,540079,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2023-04-25,yfinance
,540080,split,Yahoo Finance (Ratio: 10.0),10.0,2024-03-28,yfinance
,540080,split,Yahoo Finance (Ratio: 0.05),0.05,2022-04-07,yfinance
,540082,split,Yahoo Finance (Ratio: 1.5),1.5,2026-02-17,yfinance
,540147,split,Yahoo Finance (Ratio: 5.0),5.0,2023-10-27,yfinance
,540147,split,Yahoo Finance (Ratio: 1.2),1.2,2018-10-12,yfinance
,540151,split,Yahoo Finance (Ratio: 5.0),5.0,2025-08-29,yfinance
,540252,split,Yahoo Finance (Ratio: 1.5),1.5,2022-10-14,yfinance
,540252,split,Yahoo Finance (Ratio: 5.0),5.0,2022-04-18,yfinance
,540252,split,Yahoo Finance (Ratio: 2.34),2.34,2020-04-13,yfinance
,540377,split,Yahoo Finance (Ratio: 1.1),1.1,2023-12-18,yfinance
,540377,split,Yahoo Finance (Ratio: 1.1),1.1,2023-11-17,yfinance
,540377,split,Yahoo Finance (Ratio: 1.25),1.25,2023-04-21,yfinance
,540377,split,Yahoo Finance (Ratio: 2.0),2.0,2022-09-21,yfinance
,540394,split,Yahoo Finance (Ratio: 2.0),2.0,2018-03-15,yfinance
,540395,split,Yahoo Finance (Ratio: 3.0),3.0,2021-09-06,yfinance
,540395,split,Yahoo Finance (Ratio: 3.0),3.0,2021-08-13,yfinance
,540401,split,Yahoo Finance (Ratio: 10.0),10.0,2022-09-30,yfinance
,540401,split,Yahoo Finance (Ratio: 2.0),2.0,2019-02-26,yfinance
,540404,split,Yahoo Finance (Ratio: 3.0),3.0,2021-05-06,yfinance
,540405,split,Yahoo Finance (Ratio: 3.0),3.0,2019-06-27,yfinance
,540455,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2022-09-02,yfinance
,540455,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2022-07-25,yfinance
,540455,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2022-07-07,yfinance
,540492,split,Yahoo Finance (Ratio: 1.2),1.2,2024-09-25,yfinance
,540492,split,Yahoo Finance (Ratio: 2.0),2.0,2020-12-22,yfinance
,540519,split,Yahoo Finance (Ratio: 2.0),2.0,2026-03-06,yfinance
,540519,split,Yahoo Finance (Ratio: 2.4),2.4,2020-02-06,yfinance
,540545,split,Yahoo Finance (Ratio: 1.15),1.15,2019-10-04,yfinance
,540550,split,Yahoo Finance (Ratio: 1.15),1.15,2023-10-05,yfinance
,540550,split,Yahoo Finance (Ratio: 1.5),1.5,2022-09-30,yfinance
,540550,split,Yahoo Finance (Ratio: 1.5),1.5,2022-09-12,yfinance
,540590,split,Yahoo Finance (Ratio: 3.5),3.5,2019-01-21,yfinance
,540613,split,Yahoo Finance (Ratio: 4.0),4.0,2026-06-10,yfinance
,540613,split,Yahoo Finance (Ratio: 2.0),2.0,2026-05-22,yfinance
,540614,split,Yahoo Finance (Ratio: 2.0),2.0,2022-06-08,yfinance
,540614,split,Yahoo Finance (Ratio: 5.0),5.0,2021-06-21,yfinance
,540614,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2019-06-27,yfinance
,540615,split,Yahoo Finance (Ratio: 0.1),0.1,2024-01-05,yfinance
,540615,split,Yahoo Finance (Ratio: 1.2),1.2,2022-11-28,yfinance
,540615,split,Yahoo Finance (Ratio: 10.0),10.0,2022-03-23,yfinance
,540615,split,Yahoo Finance (Ratio: 1.5),1.5,2018-09-17,yfinance
,540652,split,Yahoo Finance (Ratio: 2.0),2.0,2025-04-29,yfinance
,540652,split,Yahoo Finance (Ratio: 2.0),2.0,2025-04-21,yfinance
,540652,split,Yahoo Finance (Ratio: 2.0),2.0,2019-07-22,yfinance
,540693,split,Yahoo Finance (Ratio: 10.0),10.0,2024-12-17,yfinance
,540693,split,Yahoo Finance (Ratio: 3.0),3.0,2023-07-28,yfinance
,540693,split,Yahoo Finance (Ratio: 2.2),2.2,2020-12-01,yfinance
,540694,split,Yahoo Finance (Ratio: 1.25),1.25,2022-07-13,yfinance
,540694,split,Yahoo Finance (Ratio: 2.0),2.0,2021-09-22,yfinance
,540697,split,Yahoo Finance (Ratio: 1.4),1.4,2019-09-19,yfinance
,540726,split,Yahoo Finance (Ratio: 2.4),2.4,2020-08-11,yfinance
,540727,split,Yahoo Finance (Ratio: 2.0),2.0,2020-01-02,yfinance
,540730,split,Yahoo Finance (Ratio: 10.0),10.0,2025-03-13,yfinance
,540730,split,Yahoo Finance (Ratio: 2.0),2.0,2018-09-18,yfinance
,540737,split,Yahoo Finance (Ratio: 1.2),1.2,2021-11-01,yfinance
,540737,split,Yahoo Finance (Ratio: 1.1153846153846154),1.1153846153846154,2020-10-06,yfinance
,540738,split,Yahoo Finance (Ratio: 1.3333333333333333),1.3333333333333333,2024-02-08,yfinance
,540738,split,Yahoo Finance (Ratio: 5.0),5.0,2023-02-15,yfinance
,540738,split,Yahoo Finance (Ratio: 3.0),3.0,2019-10-14,yfinance
,540756,split,Yahoo Finance (Ratio: 2.0),2.0,2022-10-12,yfinance
,540756,split,Yahoo Finance (Ratio: 2.0),2.0,2022-10-04,yfinance
,540786,split,Yahoo Finance (Ratio: 2.0),2.0,2021-08-17,yfinance
,540786,split,Yahoo Finance (Ratio: 2.0),2.0,2021-07-08,yfinance
,540786,split,Yahoo Finance (Ratio: 2.0),2.0,2021-06-08,yfinance
,540936,split,Yahoo Finance (Ratio: 1.8333333333333333),1.8333333333333333,2020-09-11,yfinance
,540953,split,Yahoo Finance (Ratio: 10.0),10.0,2023-05-19,yfinance
,540953,split,Yahoo Finance (Ratio: 1.25),1.25,2023-05-16,yfinance
,540953,split,Yahoo Finance (Ratio: 2.15),2.15,2020-01-29,yfinance
,540956,split,Yahoo Finance (Ratio: 10.0),10.0,2022-02-15,yfinance
,540956,split,Yahoo Finance (Ratio: 2.0),2.0,2018-10-08,yfinance
,541083,split,Yahoo Finance (Ratio: 1.5),1.5,2019-03-28,yfinance
,541338,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2022-10-19,yfinance
,541444,split,Yahoo Finance (Ratio: 1.36),1.36,2020-03-26,yfinance
,541445,split,Yahoo Finance (Ratio: 2.0),2.0,2021-04-27,yfinance
,541601,split,Yahoo Finance (Ratio: 2.0),2.0,2023-01-10,yfinance
,541601,split,Yahoo Finance (Ratio: 3.0),3.0,2022-07-21,yfinance
,541601,split,Yahoo Finance (Ratio: 2.25),2.25,2021-12-23,yfinance
,541634,split,Yahoo Finance (Ratio: 1.2),1.2,2021-06-03,yfinance
,541701,split,Yahoo Finance (Ratio: 2.0),2.0,2019-09-26,yfinance
,541778,split,Yahoo Finance (Ratio: 1.75),1.75,2022-03-08,yfinance
,541865,split,Yahoo Finance (Ratio: 1.7),1.7,2022-01-14,yfinance
,541865,split,Yahoo Finance (Ratio: 1.7),1.7,2022-01-06,yfinance
,541865,split,Yahoo Finance (Ratio: 1.75),1.75,2020-07-22,yfinance
,541945,split,Yahoo Finance (Ratio: 2.0),2.0,2025-04-21,yfinance
,541945,split,Yahoo Finance (Ratio: 2.0),2.0,2025-04-02,yfinance
,542012,split,Yahoo Finance (Ratio: 10.0),10.0,2026-01-08,yfinance
,542012,split,Yahoo Finance (Ratio: 4.0),4.0,2025-12-31,yfinance
,542012,split,Yahoo Finance (Ratio: 1.15),1.15,2021-08-17,yfinance
,542013,split,Yahoo Finance (Ratio: 1.3333333333333333),1.3333333333333333,2022-05-13,yfinance
,542019,split,Yahoo Finance (Ratio: 1.1),1.1,2022-09-21,yfinance
,542019,split,Yahoo Finance (Ratio: 2.0),2.0,2020-10-08,yfinance
,542025,split,Yahoo Finance (Ratio: 10.0),10.0,2021-08-12,yfinance
,542034,split,Yahoo Finance (Ratio: 1.5),1.5,2020-10-08,yfinance
,542046,split,Yahoo Finance (Ratio: 10.0),10.0,2024-11-29,yfinance
,542046,split,Yahoo Finance (Ratio: 10.0),10.0,2024-11-14,yfinance
,542046,split,Yahoo Finance (Ratio: 10.0),10.0,2024-10-31,yfinance
,542046,split,Yahoo Finance (Ratio: 1.26),1.26,2020-10-08,yfinance
,542145,split,Yahoo Finance (Ratio: 2.0),2.0,2025-03-21,yfinance
,542446,split,Yahoo Finance (Ratio: 1.125),1.125,2026-01-23,yfinance
,542446,split,Yahoo Finance (Ratio: 1.05),1.05,2025-07-28,yfinance
,542446,split,Yahoo Finance (Ratio: 1.18),1.18,2023-10-10,yfinance
,542446,split,Yahoo Finance (Ratio: 1.173913043478261),1.173913043478261,2022-10-03,yfinance
,542446,split,Yahoo Finance (Ratio: 1.135135135135135),1.135135135135135,2021-07-08,yfinance
,542446,split,Yahoo Finance (Ratio: 1.0232558139534884),1.0232558139534884,2020-07-30,yfinance
,542446,split,Yahoo Finance (Ratio: 1.04),1.04,2019-10-10,yfinance
,542459,split,Yahoo Finance (Ratio: 1.2),1.2,2021-06-10,yfinance
,542579,split,Yahoo Finance (Ratio: 10.0),10.0,2023-07-18,yfinance
,542592,split,Yahoo Finance (Ratio: 10.0),10.0,2024-10-18,yfinance
,542654,split,Yahoo Finance (Ratio: 8.0),8.0,2023-07-26,yfinance
,542666,split,Yahoo Finance (Ratio: 1.5),1.5,2022-09-16,yfinance
,542666,split,Yahoo Finance (Ratio: 2.0),2.0,2021-09-29,yfinance
,542667,split,Yahoo Finance (Ratio: 3.0),3.0,2022-04-12,yfinance
,542667,split,Yahoo Finance (Ratio: 2.0),2.0,2020-07-23,yfinance
,542668,split,Yahoo Finance (Ratio: 2.0),2.0,2024-12-26,yfinance
,542668,split,Yahoo Finance (Ratio: 2.0),2.0,2023-02-10,yfinance
,542678,split,Yahoo Finance (Ratio: 0.0686),0.0686,2026-01-21,yfinance
,542678,split,Yahoo Finance (Ratio: 1.0686),1.0686,2026-01-16,yfinance
,542694,split,Yahoo Finance (Ratio: 3.05),3.05,2022-02-03,yfinance
,542724,split,Yahoo Finance (Ratio: 1.1),1.1,2025-08-07,yfinance
,542724,split,Yahoo Finance (Ratio: 1.1),1.1,2025-07-29,yfinance
,542724,split,Yahoo Finance (Ratio: 2.0),2.0,2025-06-11,yfinance
,542724,split,Yahoo Finance (Ratio: 2.0),2.0,2023-10-05,yfinance
,542724,split,Yahoo Finance (Ratio: 5.0),5.0,2021-12-16,yfinance
,542724,split,Yahoo Finance (Ratio: 2.0),2.0,2021-08-09,yfinance
,542770,split,Yahoo Finance (Ratio: 1.2916666666666667),1.2916666666666667,2024-07-12,yfinance
,542770,split,Yahoo Finance (Ratio: 1.3333333333333333),1.3333333333333333,2023-12-15,yfinance
,542770,split,Yahoo Finance (Ratio: 1.5),1.5,2022-09-21,yfinance
,542770,split,Yahoo Finance (Ratio: 2.0),2.0,2021-10-05,yfinance
,542770,split,Yahoo Finance (Ratio: 3.7),3.7,2021-08-09,yfinance
,542802,split,Yahoo Finance (Ratio: 10.0),10.0,2022-06-16,yfinance
,542802,split,Yahoo Finance (Ratio: 2.0),2.0,2021-09-27,yfinance
,542918,split,Yahoo Finance (Ratio: 2.2),2.2,2022-03-29,yfinance
,542924,split,Yahoo Finance (Ratio: 2.3333333333333335),2.3333333333333335,2022-11-28,yfinance
,543171,split,Yahoo Finance (Ratio: 5.0),5.0,2023-03-17,yfinance
,543171,split,Yahoo Finance (Ratio: 3.5625),3.5625,2022-06-02,yfinance
,543194,split,Yahoo Finance (Ratio: 6.0),6.0,2022-04-25,yfinance
,543194,split,Yahoo Finance (Ratio: 6.0),6.0,2022-04-12,yfinance
,543239,split,Yahoo Finance (Ratio: 7.0),7.0,2023-01-04,yfinance
,543241,split,Yahoo Finance (Ratio: 2.0),2.0,2023-08-18,yfinance
,543244,split,Yahoo Finance (Ratio: 8.0),8.0,2025-07-25,yfinance
,543244,split,Yahoo Finance (Ratio: 2.0),2.0,2021-11-15,yfinance
,543262,split,Yahoo Finance (Ratio: 3.0),3.0,2023-10-13,yfinance
,543274,split,Yahoo Finance (Ratio: 3.0),3.0,2021-11-17,yfinance
,543284,split,Yahoo Finance (Ratio: 4.0),4.0,2022-06-30,yfinance
,543285,split,Yahoo Finance (Ratio: 2.0),2.0,2024-12-19,yfinance
,543305,split,Yahoo Finance (Ratio: 2.0),2.0,2022-11-29,yfinance
,543310,split,Yahoo Finance (Ratio: 2.0),2.0,2026-03-24,yfinance
,543312,split,Yahoo Finance (Ratio: 1.58),1.58,2025-07-17,yfinance
,543312,split,Yahoo Finance (Ratio: 1.8),1.8,2023-08-23,yfinance
,543319,split,Yahoo Finance (Ratio: 10.0),10.0,2025-01-08,yfinance
,543351,split,Yahoo Finance (Ratio: 3.0),3.0,2024-04-19,yfinance
,543372,split,Yahoo Finance (Ratio: 10.0),10.0,2025-01-02,yfinance
,543373,split,Yahoo Finance (Ratio: 2.0),2.0,2023-10-27,yfinance
,543373,split,Yahoo Finance (Ratio: 2.0),2.0,2023-09-22,yfinance
,543375,split,Yahoo Finance (Ratio: 2.0),2.0,2024-04-08,yfinance
,543378,split,Yahoo Finance (Ratio: 5.0),5.0,2026-01-02,yfinance
,543410,split,Yahoo Finance (Ratio: 2.6),2.6,2025-08-28,yfinance
,543435,split,Yahoo Finance (Ratio: 5.0),5.0,2024-07-08,yfinance
,543443,split,Yahoo Finance (Ratio: 10.0),10.0,2025-02-14,yfinance
,543453,split,Yahoo Finance (Ratio: 1.5),1.5,2025-07-11,yfinance
,543464,split,Yahoo Finance (Ratio: 2.0),2.0,2023-10-27,yfinance
,543464,split,Yahoo Finance (Ratio: 2.0),2.0,2023-10-06,yfinance
,543499,split,Yahoo Finance (Ratio: 10.0),10.0,2024-12-10,yfinance
,543499,split,Yahoo Finance (Ratio: 1.5),1.5,2023-04-25,yfinance
,543515,split,Yahoo Finance (Ratio: 1.5),1.5,2024-04-03,yfinance
,543515,split,Yahoo Finance (Ratio: 2.0),2.0,2023-09-08,yfinance
,543516,split,Yahoo Finance (Ratio: 2.8),2.8,2023-12-07,yfinance
,543538,split,Yahoo Finance (Ratio: 5.0),5.0,2024-07-31,yfinance
,543538,split,Yahoo Finance (Ratio: 5.0),5.0,2024-07-15,yfinance
,543542,split,Yahoo Finance (Ratio: 7.0),7.0,2024-03-19,yfinance
,543544,split,Yahoo Finance (Ratio: 3.0),3.0,2023-03-01,yfinance
,543545,split,Yahoo Finance (Ratio: 10.0),10.0,2023-05-19,yfinance
,543545,split,Yahoo Finance (Ratio: 1.6666666666666667),1.6666666666666667,2023-05-16,yfinance
,543578,split,Yahoo Finance (Ratio: 1.85),1.85,2023-11-20,yfinance
,543619,split,Yahoo Finance (Ratio: 1.6),1.6,2025-10-16,yfinance
,543624,split,Yahoo Finance (Ratio: 1.25),1.25,2024-02-05,yfinance
,543656,split,Yahoo Finance (Ratio: 2.0),2.0,2025-01-27,yfinance
,543746,split,Yahoo Finance (Ratio: 6.0),6.0,2024-02-21,yfinance
,543782,split,Yahoo Finance (Ratio: 1.2),1.2,2025-11-21,yfinance
,543787,split,Yahoo Finance (Ratio: 1.1),1.1,2026-03-10,yfinance
,543828,split,Yahoo Finance (Ratio: 10.0),10.0,2024-11-18,yfinance
,543831,split,Yahoo Finance (Ratio: 1.5),1.5,2025-07-18,yfinance
,543848,split,Yahoo Finance (Ratio: 2.0),2.0,2026-05-15,yfinance
,543937,split,Yahoo Finance (Ratio: 2.0),2.0,2023-11-24,yfinance
,543938,split,Yahoo Finance (Ratio: 1.6),1.6,2024-09-12,yfinance
,543971,split,Yahoo Finance (Ratio: 5.0),5.0,2024-09-02,yfinance
376100,AAATECH,bonus,BONUS 1:2,1.5,2022-09-14,nse_corp_actions:sme
INE087Z01016,AAKASH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2022-02-03,nse_corp_actions:equities
318995,AAKASH,bonus,BONUS 1:2,1.5,2020-03-26,nse_corp_actions:sme
INE721Z01010,AARON,bonus,Bonus 1:1,2.0,2025-08-25,nse_corp_actions:equities
327523,AARON,bonus,BONUS 10:11,1.909091,2020-09-03,nse_corp_actions:sme
305621,AARON,bonus,BONUS 1:10,1.1,2019-08-29,nse_corp_actions:sme
INE01C001018,AARTECH,bonus,Bonus 1:2,1.5,2024-08-09,nse_corp_actions:equities
INE01C001018,AARTECH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2024-08-09,nse_corp_actions:equities
INE767A01016,AARTIDRUGS,bonus,Bonus 3:1,4.0,2020-09-30,nse_corp_actions:equities
INE767A01016,AARTIDRUGS,bonus,Bonus 1:1,2.0,2015-03-24,nse_corp_actions:equities
INE769A01020,AARTIIND,bonus,Bonus 1:1,2.0,2021-06-22,nse_corp_actions:equities
INE769A01020,AARTIIND,bonus,Bonus 1:1,2.0,2019-09-27,nse_corp_actions:equities
INE117A01022,ABB,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-06-28,nse_corp_actions:equities
,ABHISHEK,split,Yahoo Finance (Ratio: 0.025),0.025,2024-05-24,yfinance
,ABHISHEK,split,Yahoo Finance (Ratio: 0.025),0.025,2024-05-10,yfinance
INE00YB01017,ABINFRA,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-10-17,nse_corp_actions:equities
INE251C01017,ABMINTLTD,bonus,Bonus 5:1,6.0,2017-03-15,nse_corp_actions:equities
INE648Z01015,ACCURACY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-02-15,nse_corp_actions:equities
INE731H01025,ACE,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-03-13,nse_corp_actions:equities
352513,ACEINTEG,bonus,BONUS 1:2,1.5,2021-10-07,nse_corp_actions:sme
INE00FF01025,ACUTAAS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2025-04-25,nse_corp_actions:equities
INE423A01024,ADANIENT,bonus,Bonus 1:1,2.0,2009-12-10,nse_corp_actions:equities
INE742F01042,ADANIPORTS,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-09-23,nse_corp_actions:equities
INE814H01011,ADANIPOWER,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-09-22,nse_corp_actions:equities
INE982B01019,ADFFOODS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-09-11,nse_corp_actions:equities
INE102I01027,ADSL,split,Fv Split Rs.10/- To Rs.5/,2.0,2009-11-11,nse_corp_actions:equities
INE199C01026,ADVANIHOTR,bonus,Bonus 1:1,2.0,2024-03-20,nse_corp_actions:equities
INE199C01026,ADVANIHOTR,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-10-22,nse_corp_actions:equities
INE517H01010,ADVANTA,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2013-07-05,nse_corp_actions:equities
INE837H01012,ADVENZYMES,split,Face Value Split From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-05-25,nse_corp_actions:equities
INE208C01025,AEGISLOG,split,Face Value Split From Rs 10 To Rs 1,10.0,2015-09-16,nse_corp_actions:equities
INE208C01025,AEGISLOG,bonus,Bonus 2:3,1.666667,2010-08-18,nse_corp_actions:equities
INE00WC01019,AFFLE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-10-07,nse_corp_actions:equities
INE916Y01019,AFIL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-04-17,nse_corp_actions:equities
INE976R01017,AGIIL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2025-10-10,nse_corp_actions:equities
INE976R01017,AGIIL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2025-02-07,nse_corp_actions:equities
INE0Y8W01017,AHCL,bonus,Bonus 1:1,2.0,2026-04-24,nse_corp_actions:equities
INE0Y8W01017,AHCL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2026-04-24,nse_corp_actions:equities
INE926K01017,AHLEAST,bonus,Bonus 1:2,1.5,2022-10-06,nse_corp_actions:equities
INE212H01026,AIAENG,split,Fv Split Rs.10/- To Rs.2/Rd Date Revised,5.0,2008-10-13,nse_corp_actions:equities
INE768E01024,AICHAMP,split,Fv Split Rs.10/- To Rs.5/,2.0,2008-09-11,nse_corp_actions:equities
INE206F01022,AIIL,bonus,Bonus 4:1,5.0,2026-01-13,nse_corp_actions:equities
393127,AILIMITED,bonus,BONUS 1:1,2.0,2023-07-19,nse_corp_actions:sme
296717,AIRAN,bonus,BONUS 1:1,2.0,2019-04-22,nse_corp_actions:sme
282970,AIRAN,split,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,5.0,2018-08-14,nse_corp_actions:sme
INE031B01015,AJANTPHARM,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2015-03-20,nse_corp_actions:equities
INE031B01015,AJANTPHARM,bonus,Bonus 1:2,1.5,2013-09-17,nse_corp_actions:equities
INE031B01015,AJANTPHARM,split,Face Value Split From Rs. 10/- To Rs. 5/-,2.0,2012-08-09,nse_corp_actions:equities
INE298G01027,AJMERA,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2026-01-14,nse_corp_actions:equities
INE820Y01013,AJOONI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-10-07,nse_corp_actions:equities
338975,AJOONI,bonus,BONUS 1:9,1.111111,2021-03-10,nse_corp_actions:sme
INE181G01025,AJRINFRA,bonus,Bonus 1:34,1.029412,2013-01-23,nse_corp_actions:equities
INE181G01025,AJRINFRA,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-10-26,nse_corp_actions:equities
294162,AKASH,bonus,BONUS 1:1,2.0,2019-03-07,nse_corp_actions:sme
334729,AKG,bonus,BONUS 3:5,1.6,2020-12-07,nse_corp_actions:sme
INE642Z01018,AKI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-06-22,nse_corp_actions:equities
INE256Z01017,AKSHAR,bonus,Bonus 1:5,1.2,2024-02-15,nse_corp_actions:equities
INE256Z01017,AKSHAR,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-07-31,nse_corp_actions:equities
INE914E01024,ALANKIT,bonus,Bonus 1:1,2.0,2016-10-19,nse_corp_actions:equities
INE914E01024,ALANKIT,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-09-23,nse_corp_actions:equities
INE964B01025,ALCHEMIST,bonus,Bonus 1:1,2.0,2007-03-08,nse_corp_actions:equities
431842,ALCODIS,bonus,BONUS 1:4,1.25,2024-10-14,nse_corp_actions:sme
INE426A01027,ALEMBICLTD,bonus,Bonus 1:1,2.0,2013-09-27,nse_corp_actions:equities
INE426A01027,ALEMBICLTD,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-09-26,nse_corp_actions:equities
INE062D01024,ALICON,split,Fv Split Rs.10/- To Rs.5/,2.0,2006-12-04,nse_corp_actions:equities
INE150B01013,ALKYLAMINE,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2021-05-11,nse_corp_actions:equities
INE150B01013,ALKYLAMINE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2014-09-08,nse_corp_actions:equities
INE418H01029,ALLCARGO,bonus,Bonus 3:1,4.0,2024-01-02,nse_corp_actions:equities
INE418H01029,ALLCARGO,bonus,Bonus 1:1,2.0,2015-12-30,nse_corp_actions:equities
,ALLCARGO,split,Yahoo Finance (Ratio: 5.0),5.0,2009-11-19,yfinance
INE326B01027,ALMONDZ,split,Face Value Split (Sub-Division) - From Rs 6/- Per Share To Re 1/- Per Share,6.0,2024-07-23,nse_corp_actions:equities
INE093B01015,ALPSINDUS,bonus,Dividend-7.50% /Bonus 1:1,2.0,2006-09-22,nse_corp_actions:equities
INE606A01024,AMJLAND,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-03-23,nse_corp_actions:equities
INE098F01015,AMRUTANJAN,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2018-04-13,nse_corp_actions:equities
INE098F01015,AMRUTANJAN,split,Face Value  Split From Rs. 10 To Rs. 2/-,5.0,2012-10-25,nse_corp_actions:equities
INE463V01026,ANANDRATHI,bonus,Bonus 1:1,2.0,2026-06-03,nse_corp_actions:equities
INE463V01026,ANANDRATHI,bonus,Bonus 1:1,2.0,2025-03-05,nse_corp_actions:equities
INE242C01024,ANANTRAJ,split,Fv Split Rs.10/- To Re.2/,5.0,2007-10-08,nse_corp_actions:equities
INE435A01028,ANDHRAPAP,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-09-11,nse_corp_actions:equities
INE715B01013,ANDHRSUGAR,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-12-30,nse_corp_actions:equities
INE732I01021,ANGELONE,split,Face Value Split Rs.10 to Rs.1 (verified rec 2026-02-26),10.0,2026-02-26,verification_2026-05-31
INE732I01013,ANGELONE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2026-02-26,nse_corp_actions:equities
INE02AR01019,ANMOL,bonus,Bonus 4:1,5.0,2023-07-18,nse_corp_actions:equities
INE436A01026,ANSALAPI,bonus,Bonus 1:1,2.0,2007-04-23,nse_corp_actions:equities
INE436A01026,ANSALAPI,split,Fv Split Rs.10/- To Rs.5/,2.0,2006-05-10,nse_corp_actions:equities
INE880B01015,ANSALHSG,bonus,Bonus 2:1,3.0,2013-04-10,nse_corp_actions:equities
INE818A01017,ANTELOPUS,bonus,Bonus 1:10,1.1,2010-12-31,nse_corp_actions:equities
INE489G01022,ANUHPHR,bonus,Bonus 1:1,2.0,2025-07-15,nse_corp_actions:equities
